FIP,FIP2,Geography,countyGov,NACo Member,countySize,stateFips,countyFips,censusRegion,metroMicro,topGDPSector13,topEMPSector13
12097,12097,Osceola County (FL),Yes,Yes,1,12,97,S,2,services,services
12099,12099,Palm Beach County (FL),Yes,Yes,2,12,99,S,2,services,services
12101,12101,Pasco County (FL),Yes,No,1,12,101,S,2,services,services
12103,12103,Pinellas County (FL),Yes,Yes,2,12,103,S,2,services,services
12105,12105,Polk County (FL),Yes,Yes,2,12,105,S,2,services,services
12107,12107,Putnam County (FL),Yes,Yes,1,12,107,S,1,services,services
12109,12109,St. Johns County (FL),Yes,Yes,1,12,109,S,2,services,services
12111,12111,St. Lucie County (FL),Yes,Yes,1,12,111,S,2,services,services
12113,12113,Santa Rosa County (FL),Yes,Yes,1,12,113,S,2,services,services
12115,12115,Sarasota County (FL),Yes,Yes,1,12,115,S,2,services,services
12117,12117,Seminole County (FL),Yes,Yes,1,12,117,S,2,services,services
12119,12119,Sumter County (FL),Yes,Yes,1,12,119,S,2,services,services
12121,12121,Suwannee County (FL),Yes,Yes,0,12,121,S,0,services,services
12123,12123,Taylor County (FL),Yes,Yes,0,12,123,S,0,services,services
12125,12125,Union County (FL),Yes,No,0,12,125,S,0,government,government
12127,12127,Volusia County (FL),Yes,Yes,1,12,127,S,2,services,services
12129,12129,Wakulla County (FL),Yes,Yes,0,12,129,S,2,services,services
12131,12131,Walton County (FL),Yes,Yes,1,12,131,S,2,services,services
12133,12133,Washington County (FL),Yes,No,0,12,133,S,0,services,services
13001,13001,Appling County (GA),Yes,Yes,0,13,1,S,0,services,services
13003,13003,Atkinson County (GA),Yes,No,0,13,3,S,0,services,manufacturing
13005,13005,Bacon County (GA),Yes,No,0,13,5,S,0,services,services
13007,13007,Baker County (GA),Yes,No,0,13,7,S,2,services,services
13009,13009,Baldwin County (GA),Yes,Yes,0,13,9,S,1,services,services
13011,13011,Banks County (GA),Yes,Yes,0,13,11,S,0,services,services
13013,13013,Barrow County (GA),Yes,Yes,1,13,13,S,2,services,services
13015,13015,Bartow County (GA),Yes,Yes,1,13,15,S,2,services,services
13017,13017,Ben Hill County (GA),Yes,Yes,0,13,17,S,1,services,services
13019,13019,Berrien County (GA),Yes,No,0,13,19,S,0,services,services
13021,13021,Bibb County (GA),Yes,Yes,1,13,21,S,2,services,services
13023,13023,Bleckley County (GA),Yes,Yes,0,13,23,S,0,services,services
13025,13025,Brantley County (GA),Yes,Yes,0,13,25,S,2,services,government
13027,13027,Brooks County (GA),Yes,Yes,0,13,27,S,2,services,services
13029,13029,Bryan County (GA),Yes,Yes,0,13,29,S,2,services,services
13031,13031,Bulloch County (GA),Yes,Yes,1,13,31,S,1,services,services
13033,13033,Burke County (GA),Yes,No,0,13,33,S,2,services,services
13035,13035,Butts County (GA),Yes,Yes,0,13,35,S,2,services,services
13037,13037,Calhoun County (GA),Yes,Yes,0,13,37,S,0,services,government
13039,13039,Camden County (GA),Yes,Yes,1,13,39,S,1,services,services
13043,13043,Candler County (GA),Yes,Yes,0,13,43,S,0,services,services
13045,13045,Carroll County (GA),Yes,Yes,1,13,45,S,2,services,services
13047,13047,Catoosa County (GA),Yes,No,1,13,47,S,2,services,services
13049,13049,Charlton County (GA),Yes,Yes,0,13,49,S,0,services,services
13051,13051,Chatham County (GA),Yes,Yes,1,13,51,S,2,services,services
13053,13053,Chattahoochee County (GA),Yes,Yes,0,13,53,S,2,services,government
13055,13055,Chattooga County (GA),Yes,No,0,13,55,S,1,manufacturing,manufacturing
13057,13057,Cherokee County (GA),Yes,No,1,13,57,S,2,services,services
13059,13059,Clarke County (GA),Yes,Yes,1,13,59,S,2,services,services
13061,13061,Clay County (GA),Yes,No,0,13,61,S,0,services,services
13063,13063,Clayton County (GA),Yes,Yes,1,13,63,S,2,services,services
13065,13065,Clinch County (GA),Yes,Yes,0,13,65,S,0,manufacturing,manufacturing
13067,13067,Cobb County (GA),Yes,Yes,2,13,67,S,2,services,services
13069,13069,Coffee County (GA),Yes,No,0,13,69,S,1,services,services
13071,13071,Colquitt County (GA),Yes,No,0,13,71,S,1,services,services
13073,13073,Columbia County (GA),Yes,Yes,1,13,73,S,2,services,services
13075,13075,Cook County (GA),Yes,Yes,0,13,75,S,0,services,services
13077,13077,Coweta County (GA),Yes,Yes,1,13,77,S,2,services,services
13079,13079,Crawford County (GA),Yes,Yes,0,13,79,S,2,services,government
13081,13081,Crisp County (GA),Yes,No,0,13,81,S,1,services,services
13083,13083,Dade County (GA),Yes,Yes,0,13,83,S,2,services,services
13085,13085,Dawson County (GA),Yes,Yes,0,13,85,S,2,services,services
13087,13087,Decatur County (GA),Yes,Yes,0,13,87,S,1,services,services
13089,13089,DeKalb County (GA),Yes,Yes,2,13,89,S,2,services,services
13091,13091,Dodge County (GA),Yes,Yes,0,13,91,S,0,services,services
13093,13093,Dooly County (GA),Yes,No,0,13,93,S,0,manufacturing,services
13095,13095,Dougherty County (GA),Yes,Yes,1,13,95,S,2,services,services
13097,13097,Douglas County (GA),Yes,Yes,1,13,97,S,2,services,services
13099,13099,Early County (GA),Yes,No,0,13,99,S,0,services,services
13101,13101,Echols County (GA),Yes,No,0,13,101,S,2,services,services
13103,13103,Effingham County (GA),Yes,No,1,13,103,S,2,services,services
13105,13105,Elbert County (GA),Yes,Yes,0,13,105,S,0,services,services
13107,13107,Emanuel County (GA),Yes,No,0,13,107,S,0,services,services
13109,13109,Evans County (GA),Yes,Yes,0,13,109,S,0,manufacturing,manufacturing
13111,13111,Fannin County (GA),Yes,Yes,0,13,111,S,0,services,services
13113,13113,Fayette County (GA),Yes,No,1,13,113,S,2,services,services
13115,13115,Floyd County (GA),Yes,Yes,1,13,115,S,2,services,services
13117,13117,Forsyth County (GA),Yes,Yes,1,13,117,S,2,services,services
13119,13119,Franklin County (GA),Yes,No,0,13,119,S,0,services,services
13121,13121,Fulton County (GA),Yes,Yes,2,13,121,S,2,services,services
13123,13123,Gilmer County (GA),Yes,No,0,13,123,S,0,services,services
13125,13125,Glascock County (GA),Yes,No,0,13,125,S,0,services,services
13127,13127,Glynn County (GA),Yes,Yes,1,13,127,S,2,services,services
13129,13129,Gordon County (GA),Yes,No,1,13,129,S,1,manufacturing,services
13131,13131,Grady County (GA),Yes,Yes,0,13,131,S,0,services,services
13133,13133,Greene County (GA),Yes,Yes,0,13,133,S,0,services,services
13135,13135,Gwinnett County (GA),Yes,Yes,2,13,135,S,2,services,services
13137,13137,Habersham County (GA),Yes,Yes,0,13,137,S,1,services,services
13139,13139,Hall County (GA),Yes,Yes,1,13,139,S,2,services,services
13141,13141,Hancock County (GA),Yes,Yes,0,13,141,S,1,services,government
13143,13143,Haralson County (GA),Yes,No,0,13,143,S,2,services,services
13145,13145,Harris County (GA),Yes,No,0,13,145,S,2,services,services
13147,13147,Hart County (GA),Yes,Yes,0,13,147,S,0,services,services
13149,13149,Heard County (GA),Yes,Yes,0,13,149,S,2,services,government
13151,13151,Henry County (GA),Yes,Yes,1,13,151,S,2,services,services
13153,13153,Houston County (GA),Yes,No,1,13,153,S,2,government,government
13155,13155,Irwin County (GA),Yes,No,0,13,155,S,0,services,government
13157,13157,Jackson County (GA),Yes,Yes,1,13,157,S,1,services,services
13159,13159,Jasper County (GA),Yes,Yes,0,13,159,S,2,services,services
13161,13161,Jeff Davis County (GA),Yes,Yes,0,13,161,S,0,services,services
13163,13163,Jefferson County (GA),Yes,Yes,0,13,163,S,0,services,services
13165,13165,Jenkins County (GA),Yes,No,0,13,165,S,0,services,services
13167,13167,Johnson County (GA),Yes,No,0,13,167,S,1,services,services
13169,13169,Jones County (GA),Yes,Yes,0,13,169,S,2,services,services
13171,13171,Lamar County (GA),Yes,No,0,13,171,S,2,services,services
13173,13173,Lanier County (GA),Yes,Yes,0,13,173,S,2,services,services
13175,13175,Laurens County (GA),Yes,No,0,13,175,S,1,services,services
13177,13177,Lee County (GA),Yes,Yes,0,13,177,S,2,services,services
13179,13179,Liberty County (GA),Yes,Yes,1,13,179,S,2,government,government
13181,13181,Lincoln County (GA),Yes,No,0,13,181,S,2,services,services
13183,13183,Long County (GA),Yes,No,0,13,183,S,2,government,government
13185,13185,Lowndes County (GA),Yes,Yes,1,13,185,S,2,services,services
13187,13187,Lumpkin County (GA),Yes,Yes,0,13,187,S,0,services,services
13189,13189,McDuffie County (GA),Yes,Yes,0,13,189,S,2,services,services
13191,13191,McIntosh County (GA),Yes,Yes,0,13,191,S,2,services,services
13193,13193,Macon County (GA),Yes,Yes,0,13,193,S,0,services,services
13195,13195,Madison County (GA),Yes,Yes,0,13,195,S,2,services,government
13197,13197,Marion County (GA),Yes,No,0,13,197,S,2,manufacturing,manufacturing
13199,13199,Meriwether County (GA),Yes,No,0,13,199,S,2,services,services
13201,13201,Miller County (GA),Yes,No,0,13,201,S,0,services,services
13205,13205,Mitchell County (GA),Yes,Yes,0,13,205,S,0,manufacturing,services
13207,13207,Monroe County (GA),Yes,Yes,0,13,207,S,2,services,services
13209,13209,Montgomery County (GA),Yes,No,0,13,209,S,1,services,services
13211,13211,Morgan County (GA),Yes,Yes,0,13,211,S,2,services,services
13213,13213,Murray County (GA),Yes,No,0,13,213,S,2,manufacturing,manufacturing
13215,13215,Muscogee County (GA),Yes,No,1,13,215,S,2,services,services
13217,13217,Newton County (GA),Yes,No,1,13,217,S,2,services,services
13219,13219,Oconee County (GA),Yes,Yes,0,13,219,S,2,services,services
13221,13221,Oglethorpe County (GA),Yes,No,0,13,221,S,2,services,services
13223,13223,Paulding County (GA),Yes,No,1,13,223,S,2,services,services
13225,13225,Peach County (GA),Yes,Yes,0,13,225,S,2,services,services
13227,13227,Pickens County (GA),Yes,No,0,13,227,S,2,services,services
13229,13229,Pierce County (GA),Yes,Yes,0,13,229,S,1,services,services
13231,13231,Pike County (GA),Yes,No,0,13,231,S,2,services,services
13233,13233,Polk County (GA),Yes,Yes,0,13,233,S,1,services,services
13235,13235,Pulaski County (GA),Yes,Yes,0,13,235,S,2,services,services
13237,13237,Putnam County (GA),Yes,Yes,0,13,237,S,0,services,services
13239,13239,Quitman County (GA),Yes,Yes,0,13,239,S,0,services,services
13241,13241,Rabun County (GA),Yes,Yes,0,13,241,S,0,services,services
13243,13243,Randolph County (GA),Yes,No,0,13,243,S,0,services,services
13245,13245,Richmond County (GA),Yes,Yes,1,13,245,S,2,services,services
13247,13247,Rockdale County (GA),Yes,Yes,1,13,247,S,2,services,services
13249,13249,Schley County (GA),Yes,No,0,13,249,S,1,services,services
13251,13251,Screven County (GA),Yes,Yes,0,13,251,S,0,services,services
13253,13253,Seminole County (GA),Yes,No,0,13,253,S,0,services,services
13255,13255,Spalding County (GA),Yes,Yes,1,13,255,S,2,services,services
13257,13257,Stephens County (GA),Yes,Yes,0,13,257,S,1,services,services
13259,13259,Stewart County (GA),Yes,Yes,0,13,259,S,0,services,services
13261,13261,Sumter County (GA),Yes,No,0,13,261,S,1,services,services
13263,13263,Talbot County (GA),Yes,Yes,0,13,263,S,0,services,government
13265,13265,Taliaferro County (GA),Yes,No,0,13,265,S,0,government,government
13267,13267,Tattnall County (GA),Yes,No,0,13,267,S,0,services,services
13269,13269,Taylor County (GA),Yes,Yes,0,13,269,S,0,services,services
13271,13271,Telfair County (GA),Yes,No,0,13,271,S,0,services,services
13273,13273,Terrell County (GA),Yes,Yes,0,13,273,S,2,services,services
13275,13275,Thomas County (GA),Yes,Yes,0,13,275,S,1,services,services
13277,13277,Tift County (GA),Yes,No,0,13,277,S,1,services,services
13279,13279,Toombs County (GA),Yes,No,0,13,279,S,1,services,services
13281,13281,Towns County (GA),Yes,Yes,0,13,281,S,0,services,services
13283,13283,Treutlen County (GA),Yes,No,0,13,283,S,0,services,services
13285,13285,Troup County (GA),Yes,Yes,1,13,285,S,1,services,services
13287,13287,Turner County (GA),Yes,No,0,13,287,S,0,services,services
13289,13289,Twiggs County (GA),Yes,Yes,0,13,289,S,2,services,services
13291,13291,Union County (GA),Yes,Yes,0,13,291,S,0,services,services
13293,13293,Upson County (GA),Yes,No,0,13,293,S,1,services,services
13295,13295,Walker County (GA),Yes,No,1,13,295,S,2,services,services
13297,13297,Walton County (GA),Yes,Yes,1,13,297,S,2,services,services
13299,13299,Ware County (GA),Yes,Yes,0,13,299,S,1,services,services
13301,13301,Warren County (GA),Yes,Yes,0,13,301,S,0,services,services
13303,13303,Washington County (GA),Yes,No,0,13,303,S,0,services,services
13305,13305,Wayne County (GA),Yes,Yes,0,13,305,S,1,services,services
13307,13307,Webster County (GA),Yes,No,0,13,307,S,0,services,services
13309,13309,Wheeler County (GA),Yes,Yes,0,13,309,S,0,services,services
13311,13311,White County (GA),Yes,Yes,0,13,311,S,0,services,services
13313,13313,Whitfield County (GA),Yes,Yes,1,13,313,S,2,services,services
13315,13315,Wilcox County (GA),Yes,No,0,13,315,S,0,services,government
13317,13317,Wilkes County (GA),Yes,No,0,13,317,S,0,services,services
13319,13319,Wilkinson County (GA),Yes,Yes,0,13,319,S,0,services,services
13321,13321,Worth County (GA),Yes,No,0,13,321,S,2,services,services
15001,15001,Hawaii County (HI),Yes,Yes,1,15,1,W,1,services,services
15003,15003,Honolulu County (HI),Yes,Yes,2,15,3,W,2,services,services
15007,15007,Kauai County (HI),Yes,Yes,1,15,7,W,1,services,services
15901,15009,Maui County (HI),Yes,Yes,1,15,9,W,2,services,services
16001,16001,Ada County (ID),Yes,Yes,1,16,1,W,2,services,services
16003,16003,Adams County (ID),Yes,Yes,0,16,3,W,0,services,services
16005,16005,Bannock County (ID),Yes,Yes,1,16,5,W,2,services,services
16007,16007,Bear Lake County (ID),Yes,Yes,0,16,7,W,0,services,services
16009,16009,Benewah County (ID),Yes,Yes,0,16,9,W,0,services,government
16011,16011,Bingham County (ID),Yes,Yes,0,16,11,W,1,services,services
16013,16013,Blaine County (ID),Yes,Yes,0,16,13,W,1,services,services
16015,16015,Boise County (ID),Yes,Yes,0,16,15,W,2,services,services
16017,16017,Bonner County (ID),Yes,Yes,0,16,17,W,1,services,services
16019,16019,Bonneville County (ID),Yes,Yes,1,16,19,W,2,services,services
16021,16021,Boundary County (ID),Yes,Yes,0,16,21,W,0,services,services
16023,16023,Butte County (ID),Yes,Yes,0,16,23,W,2,services,services
16025,16025,Camas County (ID),Yes,Yes,0,16,25,W,1,services,services
16027,16027,Canyon County (ID),Yes,Yes,1,16,27,W,2,services,services
16029,16029,Caribou County (ID),Yes,Yes,0,16,29,W,0,services,services
16031,16031,Cassia County (ID),Yes,Yes,0,16,31,W,1,services,services
16033,16033,Clark County (ID),Yes,Yes,0,16,33,W,0,services,government
16035,16035,Clearwater County (ID),Yes,Yes,0,16,35,W,0,services,services
16037,16037,Custer County (ID),Yes,Yes,0,16,37,W,0,services,services
16039,16039,Elmore County (ID),Yes,Yes,0,16,39,W,1,services,government
16041,16041,Franklin County (ID),Yes,Yes,0,16,41,W,2,services,services
16043,16043,Fremont County (ID),Yes,Yes,0,16,43,W,1,services,services
16045,16045,Gem County (ID),Yes,Yes,0,16,45,W,2,services,services
16047,16047,Gooding County (ID),Yes,Yes,0,16,47,W,0,services,services
16049,16049,Idaho County (ID),Yes,Yes,0,16,49,W,0,services,services
16051,16051,Jefferson County (ID),Yes,Yes,0,16,51,W,2,services,services
16053,16053,Jerome County (ID),Yes,Yes,0,16,53,W,1,services,services
16055,16055,Kootenai County (ID),Yes,Yes,1,16,55,W,2,services,services
16057,16057,Latah County (ID),Yes,Yes,0,16,57,W,1,services,services
16059,16059,Lemhi County (ID),Yes,Yes,0,16,59,W,0,services,services
16061,16061,Lewis County (ID),Yes,Yes,0,16,61,W,0,services,services
16063,16063,Lincoln County (ID),Yes,Yes,0,16,63,W,1,services,services
16065,16065,Madison County (ID),Yes,Yes,0,16,65,W,1,services,services
16067,16067,Minidoka County (ID),Yes,Yes,0,16,67,W,1,services,services
16069,16069,Nez Perce County (ID),Yes,Yes,0,16,69,W,2,services,services
16071,16071,Oneida County (ID),Yes,Yes,0,16,71,W,0,services,services
16073,16073,Owyhee County (ID),Yes,Yes,0,16,73,W,2,services,agriculture
16075,16075,Payette County (ID),Yes,Yes,0,16,75,W,1,services,services
16077,16077,Power County (ID),Yes,Yes,0,16,77,W,0,manufacturing,services
16079,16079,Shoshone County (ID),Yes,Yes,0,16,79,W,0,services,services
16081,16081,Teton County (ID),Yes,Yes,0,16,81,W,1,services,services
16083,16083,Twin Falls County (ID),Yes,Yes,1,16,83,W,1,services,services
16085,16085,Valley County (ID),Yes,Yes,0,16,85,W,0,services,services
16087,16087,Washington County (ID),Yes,Yes,0,16,87,W,0,services,services
17001,17001,Adams County (IL),Yes,No,1,17,1,MW,1,services,services
17003,17003,Alexander County (IL),Yes,Yes,0,17,3,MW,2,services,services
17005,17005,Bond County (IL),Yes,No,0,17,5,MW,2,services,services
17007,17007,Boone County (IL),Yes,No,1,17,7,MW,2,services,manufacturing
17009,17009,Brown County (IL),Yes,No,0,17,9,MW,0,services,services
17011,17011,Bureau County (IL),Yes,No,0,17,11,MW,1,services,services
17013,17013,Calhoun County (IL),Yes,No,0,17,13,MW,2,services,services
17015,17015,Carroll County (IL),Yes,No,0,17,15,MW,0,services,services
17017,17017,Cass County (IL),Yes,Yes,0,17,17,MW,0,manufacturing,manufacturing
17019,17019,Champaign County (IL),Yes,Yes,1,17,19,MW,2,services,services
17021,17021,Christian County (IL),Yes,No,0,17,21,MW,1,services,services
17023,17023,Clark County (IL),Yes,No,0,17,23,MW,0,services,services
17025,17025,Clay County (IL),Yes,No,0,17,25,MW,0,services,services
17027,17027,Clinton County (IL),Yes,No,0,17,27,MW,2,services,services
17029,17029,Coles County (IL),Yes,No,1,17,29,MW,1,services,services
17031,17031,Cook County (IL),Yes,Yes,2,17,31,MW,2,services,services
17033,17033,Crawford County (IL),Yes,No,0,17,33,MW,0,manufacturing,services
17035,17035,Cumberland County (IL),Yes,No,0,17,35,MW,1,services,services
17037,17037,DeKalb County (IL),Yes,Yes,1,17,37,MW,2,services,services
17039,17039,De Witt County (IL),Yes,Yes,0,17,39,MW,2,services,services
17041,17041,Douglas County (IL),Yes,No,0,17,41,MW,0,services,services
17043,17043,DuPage County (IL),Yes,Yes,2,17,43,MW,2,services,services
17045,17045,Edgar County (IL),Yes,No,0,17,45,MW,0,services,services
17047,17047,Edwards County (IL),Yes,No,0,17,47,MW,0,services,manufacturing
17049,17049,Effingham County (IL),Yes,No,0,17,49,MW,1,services,services
17051,17051,Fayette County (IL),Yes,Yes,0,17,51,MW,0,services,services
17053,17053,Ford County (IL),Yes,No,0,17,53,MW,2,services,services
17055,17055,Franklin County (IL),Yes,No,0,17,55,MW,0,services,services
17057,17057,Fulton County (IL),Yes,Yes,0,17,57,MW,1,services,services
17059,17059,Gallatin County (IL),Yes,Yes,0,17,59,MW,0,services,services
17061,17061,Greene County (IL),Yes,No,0,17,61,MW,0,services,services
17063,17063,Grundy County (IL),Yes,Yes,1,17,63,MW,2,services,services
17065,17065,Hamilton County (IL),Yes,No,0,17,65,MW,0,services,services
17067,17067,Hancock County (IL),Yes,No,0,17,67,MW,1,services,services
17069,17069,Hardin County (IL),Yes,No,0,17,69,MW,0,services,services
17071,17071,Henderson County (IL),Yes,No,0,17,71,MW,1,services,services
17073,17073,Henry County (IL),Yes,No,1,17,73,MW,2,services,services
17075,17075,Iroquois County (IL),Yes,No,0,17,75,MW,0,services,services
17077,17077,Jackson County (IL),Yes,No,1,17,77,MW,2,services,services
17079,17079,Jasper County (IL),Yes,No,0,17,79,MW,0,services,services
17081,17081,Jefferson County (IL),Yes,No,0,17,81,MW,1,services,services
17083,17083,Jersey County (IL),Yes,No,0,17,83,MW,2,services,services
17085,17085,Jo Daviess County (IL),Yes,No,0,17,85,MW,0,services,services
17087,17087,Johnson County (IL),Yes,No,0,17,87,MW,0,services,government
17089,17089,Kane County (IL),Yes,No,2,17,89,MW,2,services,services
17091,17091,Kankakee County (IL),Yes,Yes,1,17,91,MW,2,services,services
17093,17093,Kendall County (IL),Yes,Yes,1,17,93,MW,2,services,services
17095,17095,Knox County (IL),Yes,No,1,17,95,MW,1,services,services
17097,17097,Lake County (IL),Yes,Yes,2,17,97,MW,2,services,services
17099,17099,La Salle County (IL),Yes,Yes,1,17,99,MW,1,services,services
17101,17101,Lawrence County (IL),Yes,Yes,0,17,101,MW,0,services,services
17103,17103,Lee County (IL),Yes,No,0,17,103,MW,1,services,services
17105,17105,Livingston County (IL),Yes,Yes,0,17,105,MW,1,services,services
